path,label,width,height,mode,sha256,dhash,duplicate_group,split,feat_defect_fraction,feat_centroid_x,feat_centroid_y,feat_radial_mean,feat_radial_std,feat_core_density,feat_middle_density,feat_edge_density,feat_left_density,feat_right_density,feat_top_density,feat_bottom_density,feat_anisotropy,feat_orientation_sin,feat_orientation_cos,feat_angular_entropy,feat_radial_entropy
Center/682743.jpg,Center,32,32,RGB,1943198242d119a672a5a5d772c806c4dd2d8e17e80e91ed27983326cc6bdb8f,170f0d8e0d470307,dup_0010,test,0.9635922330097088,-0.003331437393353379,-0.002681400828796651,0.6853381780203525,0.24379520722644227,1.0,1.0,0.9330357142857143,0.970873786407767,0.9563106796116505,0.9635922330097088,0.9635922330097088,0.027701128758935198,-0.8900150466365068,-0.45593115353155755,0.9992535715296041,0.8943269220978565
Center/683806.jpg,Center,32,32,RGB,a26b80add49a927f9fe3e3bbad37b1753ed6c6413c56397ae0f3faf53b4e1bc3,07070587870f070f,dup_0011,train,0.9842233009708737,0.0036195855375681114,0.00043753231772800154,0.6915204401425521,0.24491786591859757,1.0,1.0,0.9709821428571429,0.9805825242718447,0.9878640776699029,0.9854368932038835,0.9830097087378641,0.015437672127030748,0.9284060710920115,0.3715671771826664,0.9989346895488195,0.8901366614363251
Center/686597.jpg,Center,32,32,RGB,fc8d9b6be2ee68dfe2b35342d357f120c840be0f7d83a00690927e20b6775db4,0713538dad232b0f,dup_0012,train,1.0,-2.694716079187273e-18,-3.4492365813597093e-17,0.6965318261616176,0.24619890532852726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171152829673967e-16,-0.024264698273398347,-0.9997055688640035,0.9991836108525999,0.8866850746975368
Center/687416.jpg,Center,32,32,RGB,c29ddfc973d3e1293b04b7ebaa149c07aa105558559714821525140b8b998892,17071788ca632b0f,dup_0013,test,1.0,-2.694716079187273e-18,-3.4492365813597093e-17,0.6965318261616176,0.24619890532852726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171152829673967e-16,-0.024264698273398347,-0.9997055688640035,0.9991836108525999,0.8866850746975368
Center/691371.jpg,Center,32,32,RGB,8187302a409df9b5ab70f8759bc170f352f17303dc056f1de25b08c3f0b1002f,0f1b4d0c580b1b0f,dup_0014,train,0.9745145631067961,0.0014863616277668397,-0.008556622343630709,0.6883807260079632,0.24409340841161836,1.0,1.0,0.953125,0.970873786407767,0.9781553398058253,0.9878640776699029,0.9611650485436893,0.02145429729755537,0.9962776912520243,-0.08620186722766607,0.9986033723287967,0.892157811307043
Center/692645.jpg,Center,32,32,RGB,c1fef202a026ee9cd4b8811cac64a43676036d561fbcb868a6e8a720e841efcb,0f13652c0931130f,dup_0015,train,0.9963592233009708,0.002946839024006912,0.0011394444226159749,0.6953409186713653,0.2458570002067507,1.0,1.0,0.9933035714285714,0.9927184466019418,1.0,0.9951456310679612,0.9975728155339806,0.003280364050201749,-0.795079483821548,-0.6065052468083526,0.9992065837008582,0.8874987672817549
Center/696055.jpg,Center,32,32,RGB,aea90c14a13d1179a4d0967f39e51607c8a1406749a523e17abd5f64ead40309,1f1739cb8c1f130f,dup_0016,train,0.9733009708737864,0.0111817231115759,0.003619982302308748,0.6880646737370193,0.24408791014667602,1.0,1.0,0.9508928571428571,0.9587378640776699,0.9878640776699029,0.9684466019417476,0.9781553398058253,0.002589363454179456,-0.9651592809194133,-0.26166307048401216,0.999119661954921,0.8924044791784236
Center/712477.jpg,Center,32,32,RGB,f1a92b56d5e2beee0a8ae794ff5abf7700879549636e0a9ca7578b761c8b036b,173b0d8ccc51270f,dup_0017,train,0.9587378640776699,0.006288280930992242,-0.01151490404246631,0.6842551334331518,0.24396826567614732,1.0,1.0,0.9241071428571429,0.9441747572815534,0.9733009708737864,0.9733009708737864,0.9441747572815534,0.008724883535389577,0.9735328087466267,0.2285473042805448,0.9986864316217096,0.8952525441444097
Center/713551.jpg,Center,32,32,RGB,4cbd964bb6356d9ef96dc578eebd84a480d280df41b885e1a2fbfea31ad4e887,1f371f8e44571b0f,dup_0018,train,0.962378640776699,-0.0021559614367652434,-0.013871374527112196,0.6847710714555958,0.24347910171475023,1.0,1.0,0.9308035714285714,0.9611650485436893,0.9635922330097088,0.9805825242718447,0.9441747572815534,0.013502836090858611,-0.25391873469363696,0.9672255559959023,0.9992649548982715,0.8945606265817801
Center/720828.jpg,Center,32,32,RGB,ba2de96c6400d4691e3b042ec9cac1cffdbd35d9a3a4ba613ac9e9739e58002e,0717634f4c1d1f0f,dup_0019,test,1.0,-2.694716079187273e-18,-3.4492365813597093e-17,0.6965318261616176,0.24619890532852726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171152829673967e-16,-0.024264698273398347,-0.9997055688640035,0.9991836108525999,0.8866850746975368
Center/723088.jpg,Center,32,32,RGB,824afe7a98d6d25f73bdde9b522e14b4caba061558a2ff841df1c8c215d115be,0f0d8d8d4c49250f,dup_0020,train,0.9672330097087378,-0.008297243696118508,0.00619257700246901,0.6859737859060724,0.2434225817677477,1.0,1.0,0.9397321428571429,0.9757281553398058,0.9587378640776699,0.9587378640776699,0.9757281553398058,0.013099447529185595,-0.7096095735543528,0.7045950987056393,0.9992282012977322,0.8936168460393795
Center/724684.jpg,Center,32,32,RGB,e9ac9750840275e5c1d42b391f7215edd0b169204bb89b344d3f07377010ec3f,0f2be68c0c4b0f1f,dup_0021,val,0.9781553398058253,0.00192107580244937,0.001360762026734933,0.6896860609670511,0.24456565685201376,1.0,1.0,0.9598214285714286,0.9757281553398058,0.9805825242718447,0.9757281553398058,0.9805825242718447,0.010605736088249076,0.9047743361883547,-0.42589130136094827,0.9991087420253508,0.8914096929572992
Center/727923.jpg,Center,32,32,RGB,aa88b421d1baee255f59b4f2cf5fd0330f1861d5e8e731afbda17bffcb7873cd,0f2b5b4c4d4b0307,dup_0022,train,1.0,-2.694716079187273e-18,-3.4492365813597093e-17,0.6965318261616176,0.24619890532852726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171152829673967e-16,-0.024264698273398347,-0.9997055688640035,0.9991836108525999,0.8866850746975368
Center/732235.jpg,Center,32,32,RGB,a048523b3d10e4b42de5f277643aa0e2f10ce69378b1de1808bc4cd9b76330d5,1f2f07070f17370f,dup_0023,train,0.9769417475728155,-0.008294930875576038,0.002684832698857974,0.6895836781867415,0.24479240227946364,1.0,1.0,0.9575892857142857,0.9902912621359223,0.9635922330097088,0.9733009708737864,0.9805825242718447,0.006349932221722683,0.8975348592798887,-0.44094350701357454,0.9990237570390191,0.8916604032756271
Center/740416.jpg,Center,32,32,RGB,a05f0abbd126d82886bd12b3570b9c15ce38deec32cbe925925343747d2258c8,0f072d0c881b2b0f,dup_0024,train,1.0,-2.694716079187273e-18,-3.4492365813597093e-17,0.6965318261616176,0.24619890532852726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171152829673967e-16,-0.024264698273398347,-0.9997055688640035,0.9991836108525999,0.8866850746975368
Center/755691.jpg,Center,32,32,RGB,2739b1004a476ab04ecfb3ae956cb55f550813451940decf59b90b6a296ce7d1,0f0f6bcecc0d170f,dup_0025,train,0.9817961165048543,0.013118545396546912,-0.000917101957813319,0.6913002089116607,0.24538786181912234,1.0,1.0,0.9665178571428571,0.9635922330097088,1.0,0.9830097087378641,0.9805825242718447,0.006834494057945028,-0.1215025139552569,-0.9925911238282119,0.9990142779331026,0.8906497126211487
Center/757377.jpg,Center,32,32,RGB,e6a62fcd70d58d5db3e96fa8687e98646071c576474ae2fc1db64abd34640250,171755c9ca533317,dup_0026,test,0.9842233009708737,-0.009188178672288294,0.0028240722326081154,0.6918175825779054,0.2452938330041676,1.0,1.0,0.9709821428571429,0.9951456310679612,0.9733009708737864,0.9830097087378641,0.9854368932038835,0.01647262010499553,0.8366956464164051,-0.5476681433750131,0.9990472095407484,0.8901366614363251
Center/758049.jpg,Center,32,32,RGB,9507db0182e55683727e3cbbc5f1df28c31a3003b88938261815ccaa7a86507b,1f1b678e4e2d1b07,dup_0027,val,0.9866504854368932,-0.0005158116097290028,3.967781613299891e-05,0.6923657326630577,0.2452094579431963,1.0,1.0,0.9754464285714286,0.9878640776699029,0.9854368932038835,0.9878640776699029,0.9854368932038835,0.01469185528641681,-0.9950370328836982,-0.0995052922713475,0.9990849562901368,0.8896186233714698
Center/759637.jpg,Center,32,32,RGB,608ec1cc52f49c4de27073d94c57b3a0417690e52e22178a639bbe0127d0c422,0727710c0c69370f,dup_0028,test,0.9939320388349514,0.0031115837567450453,0.001221001221001221,0.6947737365898837,0.2459138834785273,1.0,1.0,0.9888392857142857,0.9902912621359223,0.9975728155339806,0.9902912621359223,0.9975728155339806,0.0022184756524956826,-0.565130587466163,-0.8250014661260606,0.9989777464440112,0.8880356758448034
Center/760560.jpg,Center,32,32,RGB,3e4078bcf9a87e1ae7ba4c80ccc95e0c1bb6989ff9ebf0a3bcaaad91ba2d0b2e,0713274e4d6b130f,dup_0029,val,0.9987864077669902,-0.0005879355622623749,-0.0010582840120722814,0.696167525459546,0.24612637762773015,1.0,1.0,0.9977678571428571,1.0,0.9975728155339806,1.0,0.9975728155339806,0.0022150115806227103,-0.8490566037735767,0.528301886792466,0.999213368733367,0.8869573996027482
Center/760845.jpg,Center,32,32,RGB,57463e7de0fa0a71b4a0fa7fa4efcd661eaf28d3699c0622e1d442f3d1db20d9,0f2b238a0c05270f,dup_0030,test,0.991504854368932,0.007699293244363724,-0.00114502309787977,0.6940412158708213,0.24576557576101676,1.0,1.0,0.984375,0.9830097087378641,1.0,0.9927184466019418,0.9902912621359223,0.010849846579881526,0.30490130253029346,-0.9523839539362948,0.9991501592753463,0.8885680239869138
Center/761305.jpg,Center,32,32,RGB,4bcef0ca6f9ab67a0307172766630519886e8a0ba822b69379f2d5b3188022e8,0f271b8ece4f1b0f,dup_0031,test,0.9878640776699029,0.005151779345327735,-0.0032495838947452322,0.6927025308117214,0.24524759046082703,1.0,1.0,0.9776785714285714,0.9805825242718447,0.9951456310679612,0.9951456310679612,0.9805825242718447,0.005312883298103789,0.6765472466618735,-0.7363992280239287,0.9992423103664149,0.8893577686913662
Center/761994.jpg,Center,32,32,RGB,1c69225603a2d89c126a65d2e94b26e5bf584b57a6b15e56fc1abcec40af5f36,1f2b6b4e9e27271f,dup_0032,train,0.9805825242718447,-0.00766528265729799,0.0010380070265091081,0.6905949372311354,0.24492531730613692,1.0,1.0,0.9642857142857143,0.9902912621359223,0.970873786407767,0.9805825242718447,0.9805825242718447,0.014193041428353871,0.7275202529137467,0.6860862056624649,0.9987815827495482,0.8909043331665394
Center/762126.jpg,Center,32,32,RGB,0192716185ae1cbbddfc4f2dd5cdbdc086da5e3b830381b0a40833966d9da9d7,0733114e0c37170f,dup_0033,train,0.9793689320388349,0.006195786864931848,-0.005796058680097545,0.6902061251711129,0.2448261352241179,1.0,1.0,0.9620535714285714,0.970873786407767,0.9878640776699029,0.9878640776699029,0.970873786407767,0.03142060155197507,0.9983590459478144,0.05726443376276162,0.9987728120391782,0.8911576647414863
Center/762236.jpg,Center,32,32,RGB,328460981cbe61c488bacac9fb62e31264adf1958a03ebb80a0334e53bb64961,0f0701ce8e591b0f,dup_0034,train,0.9854368932038835,0.0063562688701732095,0.009375496583505496,0.6919440520376942,0.2450734508169092,1.0,1.0,0.9732142857142857,0.9757281553398058,0.9951456310679612,0.9733009708737864,0.9975728155339806,0.011040164005291474,-0.9043197632788935,0.4268556732002117,0.9991381162504215,0.8898782588421328
Center/762524.jpg,Center,32,32,RGB,caa38359c948534f1cd25e91e93fa759be42a46bc9b07f249cba64c3a38b0b4b,0f0b290e5a090b1f,dup_0035,val,0.9854368932038835,0.006356268870173207,-0.005800095344033062,0.6919646267689337,0.24509902270804898,1.0,1.0,0.9732142857142857,0.9757281553398058,0.9951456310679612,0.9927184466019418,0.9781553398058253,0.02187110834169028,0.9827896366026101,0.18472826038944248,0.9988519628726213,0.8898782588421328
Center/762821.jpg,Center,32,32,RGB,fbb154476004dbd005200dedc969d24a9d6f6fbd2f5300fb8a62546e40a1a681,0f131d0e0c091b1f,dup_0036,train,0.9866504854368932,0.006308772765147006,0.0010713010355909707,0.692531363989961,0.24540977545024267,1.0,1.0,0.9754464285714286,0.9781553398058253,0.9951456310679612,0.9878640776699029,0.9854368932038835,0.011547915380610821,0.9181406526547031,0.39625464280282663,0.9992687280812962,0.8896186233714698
Center/763662.jpg,Center,32,32,RGB,c09ba48cc8151a4ae39bd589c2aca29d772fa4a8a56440991515723b1c7c428d,1f17032e4b4b1b0f,dup_0037,val,0.9902912621359223,-0.0037160025300442823,0.007273877292852627,0.693456386511871,0.24542098420314343,1.0,1.0,0.9821428571428571,0.9951456310679612,0.9854368932038835,0.9805825242718447,1.0,0.009113046454219415,0.976192101375109,0.21690777121359384,0.9991962301407668,0.8888324556767063
Center/764289.jpg,Center,32,32,RGB,31d1e39cc343f1e8480a56d3da9cf575b9006587c9443ccef204785be7792247,0f174bac8e552f17,dup_0038,train,0.9648058252427184,-0.006289308176100631,0.00807466017447753,0.685462358640581,0.2435466590472906,1.0,1.0,0.9352678571428571,0.9757281553398058,0.9538834951456311,0.9538834951456311,0.9757281553398058,0.01297388560072348,-0.6652023854280311,0.7466631010173579,0.9991286754173566,0.8940917128844063
Center/764324.jpg,Center,32,32,RGB,5d5bf70ce0da4d7f57a4cdad2c4551d9006ad8186e1e314da0234054cc78d46c,0f375dcc0e41230f,dup_0039,train,0.9866504854368932,0.005197793913423004,0.0032932587390390147,0.6922527083373058,0.2450691866172545,1.0,1.0,0.9754464285714286,0.9781553398058253,0.9951456310679612,0.9830097087378641,0.9902912621359223,0.014255025741470721,-0.991191530604488,0.13243620976882584,0.9991879736572563,0.8896186233714698
Center/764340.jpg,Center,32,32,RGB,5ae919fececcdcb0caa89b4db2d3551ee01da72784357fb89b5b4b94fd9abdfa,0f0b458c8e0d0f0f,dup_0040,train,0.9902912621359223,0.00197659709044908,-0.0003953194180898402,0.6934467464386506,0.24540665384647126,1.0,1.0,0.9821428571428571,0.9878640776699029,0.9927184466019418,0.9902912621359223,0.9902912621359223,0.015336279002796476,0.8078942983508951,-0.5893274155273238,0.9993253723705244,0.8888324556767063
Center/764377.jpg,Center,32,32,RGB,0c690306ad266e02bd2d02d3d4cfa5d2f1f81dfcded8d4650a0e5cb1d0a07b90,17134d8ccc19270f,dup_0041,train,0.970873786407767,0.003629032258064514,0.0020161290322580783,0.6872195109990438,0.24381612990258503,1.0,1.0,0.9464285714285714,0.970873786407767,0.970873786407767,0.970873786407767,0.970873786407767,0.004105922943848891,-0.9266369103980173,-0.37595749266109424,0.9991223421907264,0.892893666852217
Center/764434.jpg,Center,32,32,RGB,094fd938291bfe377512569ae653e0c1a05c3528f438bada8e671c477a2e3067,0f37118eec672b0f,dup_0042,train,0.9902912621359223,0.0026881720430107516,0.005534471853257414,0.6934816930985707,0.245453396341655,1.0,1.0,0.9821428571428571,0.9854368932038835,0.9951456310679612,0.9830097087378641,0.9975728155339806,0.001921909537012105,-0.9997467520415512,0.02250403924563742,0.9992140297189843,0.8888324556767063
Center/764463.jpg,Center,32,32,RGB,d2dc31a6ec6680320f31418844bf771f9002dcf83f51a364f3dc6ab2559877e0,1f1b498c2c632b0f,dup_0043,test,0.9696601941747572,-0.008760951188986232,-0.008195728531632298,0.6869613214767969,0.24387330071468277,1.0,1.0,0.9441964285714286,0.9854368932038835,0.9538834951456311,0.9805825242718447,0.9587378640776699,0.017456994511142743,-0.9914837508527629,-0.13023045647979778,0.9990103269489308,0.893136155863885
Center/764493.jpg,Center,32,32,RGB,991722978e17cea5699bd376cb85eb997f2b781a106f670672adce566acee17c,0f3b59eece55331f,dup_0044,train,0.9587378640776699,-0.003593303389138422,-0.008738260514495753,0.6836069182525241,0.24321434077587706,1.0,1.0,0.9241071428571429,0.9660194174757282,0.9514563106796117,0.970873786407767,0.9466019417475728,0.004858115340320062,0.7295297215870425,-0.6839491101837418,0.9987846645963377,0.8952525441444097
Center/764507.jpg,Center,32,32,RGB,91c59622680d550e005df191a32f50686bac333e205f9a0d9bae396fb1af6b30,0f0b4d8ccc551b0f,dup_0045,train,0.9684466019417476,-0.00468914221036462,-0.002506265664160401,0.6865394984881841,0.24372614769522596,1.0,1.0,0.9419642857142857,0.9757281553398058,0.9611650485436893,0.9733009708737864,0.9635922330097088,0.013790048272081658,0.7494053773981734,-0.662111456121023,0.9986955430602986,0.8933772208610211
Center/764522.jpg,Center,32,32,RGB,26a72c18f271ad32d29f8ae7c4685ad12b4f95a05cae30ed874b987570fe0f88,0f0703cc8c65230f,dup_0046,train,0.9684466019417476,-0.008084727948904517,-0.0006467782359124144,0.6866516005822413,0.24388111740618018,1.0,1.0,0.9419642857142857,0.9805825242718447,0.9563106796116505,0.9684466019417476,0.9684466019417476,0.009673094040343524,-0.8318403253333252,-0.555015020652007,0.9988821121272391,0.8933772208610211
Center/764536.jpg,Center,32,32,RGB,30a619c3959b8882a3d8fd7884d460ffa37557b2ff06dbca12a1c87b1c55e48d,0f236dcccd231b1f,dup_0047,train,0.9720873786407767,0.004550763158954531,-0.0029398735451653404,0.6878523714976899,0.2442131632679754,1.0,1.0,0.9486607142857143,0.9660194174757282,0.9781553398058253,0.9757281553398058,0.9684466019417476,0.01716850381696799,0.4196479355523213,0.9076869560518509,0.9989863620842273,0.8926497694650855
Center/764611.jpg,Center,32,32,RGB,c6df8b40ae747a56be6c2de6eaaa6914f1aec54e4b9a728b2792a373e95ab324,0f272dae862b0b0f,dup_0048,val,0.9854368932038835,0.005720641983155884,-0.00031781344350865137,0.6918795970162803,0.2449834975521789,1.0,1.0,0.9732142857142857,0.9805825242718447,0.9902912621359223,0.9854368932038835,0.9854368932038835,0.006369479332778597,-0.9939304947614288,0.11000987039034851,0.9993279234294894,0.8898782588421328
Center/764683.jpg,Center,32,32,RGB,5660fb785e8583301f3e4b70e50c6ba3488689462250170da1bb00da60b75501,1f170f0e8d090f0f,dup_0049,test,0.9890776699029126,0.0038393033841282414,0.004393429645755047,0.6931057953484218,0.2453656851060503,1.0,1.0,0.9799107142857143,0.9854368932038835,0.9927184466019418,0.9805825242718447,0.9975728155339806,0.0047650936073837195,-0.35709676428705023,-0.9340673963562367,0.998858400853068,0.8890957083296698
Center/764727.jpg,Center,32,32,RGB,9e062cdf2ab15904b256b0651b464b4442540a856fe4ece3179fa05a802788d2,0f3321cdec251f0f,dup_0050,train,0.9854368932038835,0.00047672016526298583,0.0065151755919275285,0.6920953386448475,0.24525276557483344,1.0,1.0,0.9732142857142857,0.9830097087378641,0.9878640776699029,0.9805825242718447,0.9902912621359223,0.006192955847598186,-0.09705318447964256,0.9952791966992782,0.9991605736814272,0.8898782588421328
Center/764761.jpg,Center,32,32,RGB,9e6969e733d93c200c8dccc9a5c9a2790f65df75e1c79f86af901b6628f2180d,0f13098d8c151f1f,dup_0051,train,0.9878640776699029,-0.004517714195133549,-0.002298486169453916,0.6926112521167204,0.24513006105007298,1.0,1.0,0.9776785714285714,0.9927184466019418,0.9830097087378641,0.9902912621359223,0.9854368932038835,0.005667494579402766,0.30912711793398073,-0.9510207279327989,0.9991364239633378,0.8893577686913662
Center/764778.jpg,Center,32,32,RGB,d8401aec15f92199c20e7d9d45927341d2445aa326f8620042478ff8d7a01c6d,0f1b218c8c69270f,dup_0052,train,0.9830097087378641,-0.005973715651135011,0.008442851453604147,0.6912191198488924,0.24491660344054528,1.0,1.0,0.96875,0.9927184466019418,0.9733009708737864,0.970873786407767,0.9951456310679612,0.02451548095037957,0.9799498986362459,-0.19924406180062504,0.999164799621952,0.8903938173461527
Center/764805.jpg,Center,32,32,RGB,c8716306ff6ce05a465f89b6942b3759c2f2d9e1ca02cfd64200f148f81531fb,0f2341c98d150f07,dup_0053,train,0.9890776699029126,-0.0028893726499109418,-0.005422521274490422,0.6932766353758874,0.24556983123142692,1.0,1.0,0.9799107142857143,0.9951456310679612,0.9830097087378641,0.9951456310679612,0.9830097087378641,0.016737262639181183,-0.9999945035370179,-0.0033155536118489246,0.9991833293597664,0.8890957083296698
Center/764863.jpg,Center,32,32,RGB,04b6138ea1a34b4389a77b459a381a97689db1a43011c59b42b9c6dedc13c51c,171717ceac73070f,dup_0054,train,0.9963592233009708,-0.0034183332678480206,0.0005107854308278508,0.6953909952705645,0.24592156887429154,1.0,1.0,0.9933035714285714,1.0,0.9927184466019418,0.9951456310679612,0.9975728155339806,0.005246506725340636,0.3360411675397493,-0.9418472985142136,0.9992011600393486,0.8874987672817549
Center/764888.jpg,Center,32,32,RGB,f0a945d3ecc9d1b6797c8fdb89a4358f724654e02bd02564a9e167d95d6a41b8,0f0f658e8c2d2b0f,dup_0055,train,0.9927184466019418,0.00023661172016720757,-0.002050634908115793,0.694252584530017,0.2456474644055903,1.0,1.0,0.9866071428571429,0.9927184466019418,0.9927184466019418,0.9951456310679612,0.9902912621359223,0.007100049108195164,-0.9617891120310353,-0.2737913511755851,0.9990172034092822,0.8883024263804546
Center/765844.jpg,Center,32,32,RGB,1046a66c36a8054e52eb451e48e20ced4cd9b1c46ca5800e36f667c637d64186,0f13410ded0d170f,dup_0056,test,0.991504854368932,0.006514786591384686,0.000513286216290935,0.6939698703268697,0.24567681284874027,1.0,1.0,0.984375,0.9830097087378641,1.0,0.9902912621359223,0.9927184466019418,0.0034065355766920336,-0.48796550073742617,-0.8728629159782612,0.9991086246364115,0.8885680239869138
Center/773253.jpg,Center,32,32,RGB,7d2ba63fb4c9c372e7bec1b39f77648ef4a9d3c759c7f8a01d2fa72e88a99c53,0f27590d0c1b1b07,dup_0057,train,0.9927184466019418,0.00031548229355627387,-0.0024449877750611594,0.6942725392417529,0.24567392320519027,1.0,1.0,0.9866071428571429,0.9927184466019418,0.9927184466019418,0.9975728155339806,0.9878640776699029,0.004517296165744461,0.9144621327168911,-0.4046714813609615,0.999144758074826,0.8883024263804546
Center/774573.jpg,Center,32,32,RGB,bd73d8e1048134f6ced35ec6c3d08c0ffd1e1d2f5a9841ce2c2d3e4bd27a9d2e,0f133b4c0d1b2707,dup_0058,val,1.0,-2.694716079187273e-18,-3.4492365813597093e-17,0.6965318261616176,0.24619890532852726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171152829673967e-16,-0.024264698273398347,-0.9997055688640035,0.9991836108525999,0.8866850746975368
Center/774858.jpg,Center,32,32,RGB,2e8548680a4feb23c9792408507b9bf72d73406a552479fa67066b3489d45162,0f0b494c2e2b170f,dup_0059,train,1.0,-2.694716079187273e-18,-3.4492365813597093e-17,0.6965318261616176,0.24619890532852726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0171152829673967e-16,-0.024264698273398347,-0.9997055688640035,0.9991836108525999,0.8866850746975368
